Id,OverallQual,GrLivArea,YearBuilt,YearRemodAdd,YrSold,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,TotalSF,TotalBath,HouseAge,Remodeled,HasGarage,TotalPorch,Qual_Area,Qual_TotalSF,SalePrice_Log,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
279,8,1937,1888,1913,2007,1755.0,1166,771,3,0,3,6,0,93.0,2189,340,40,110,265879,3692.0,3.0,119,1,1,490,15496,29536.0,12.490800358155518,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
280,8,1843,1901,1921,2008,1719.0,1100,743,2,0,4,7,1,205.0,13432,380,140,20,277952,3562.0,2.0,107,1,1,540,14744,28496.0,12.535207313631517,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
281,9,2049,1968,1968,2008,1200.0,1385,664,2,0,3,7,2,0.0,13266,230,200,130,367770,3249.0,2.0,40,0,0,560,18441,29241.0,12.815215740844188,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,6,1248,1897,1897,2009,1154.0,648,600,2,1,3,7,1,280.0,14792,70,250,30,191214,2402.0,2.5,112,0,1,350,7488,14412.0,12.161153728405095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
283,6,1115,1994,1994,2006,1046.0,835,280,2,1,3,6,3,641.0,16363,420,30,160,176877,2161.0,2.5,12,0,1,610,6690,12966.0,12.083215508366543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,4,1400,1985,1985,2007,1084.0,936,464,2,0,3,7,2,422.0,18886,410,40,160,240511,2484.0,2.0,22,0,1,610,5600,9936.0,12.390525263333082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
285,7,1485,1894,1894,2006,1229.0,1041,444,2,0,5,8,2,425.0,8908,190,60,130,260766,2714.0,2.0,112,0,1,380,10395,18998.0,12.471382567286234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
286,3,899,1942,1952,2010,621.0,639,260,1,1,3,6,1,273.0,12194,400,20,140,86348,1520.0,1.5,68,1,1,560,2697,4560.0,11.366152502731856,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,7,1815,1892,1917,2007,1163.0,1066,749,2,1,3,6,2,403.0,9642,460,30,60,242215,2978.0,2.5,115,1,1,550,12705,20846.0,12.397585169025714,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,7,1661,1960,1960,2006,1430.0,1064,597,1,0,2,6,2,440.0,3265,250,240,30,247223,3091.0,1.0,46,0,1,520,11627,21637.0,12.41805008723164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
289,6,1491,1911,1921,2009,1388.0,1173,318,1,1,4,7,2,423.0,16737,230,140,160,245613,2879.0,1.5,98,1,1,530,8946,17274.0,12.41151647688783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
290,7,1983,1919,1934,2009,1640.0,1447,536,3,1,3,6,2,425.0,7278,210,270,50,329498,3623.0,3.5,90,1,1,530,13881,25361.0,12.705328598018728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
291,3,821,1961,1961,2007,620.0,649,172,2,0,3,6,2,463.0,3791,40,10,100,141229,1441.0,2.0,46,0,1,150,2463,4323.0,11.85814504606311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
292,3,1135,1956,1966,2010,657.0,821,314,2,0,4,7,2,438.0,6366,140,230,110,131077,1792.0,2.0,54,1,1,480,3405,5376.0,11.783547844838552,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,8,1711,1955,1980,2009,901.0,945,766,2,0,3,6,2,456.0,9929,350,240,140,292176,2612.0,2.0,54,1,1,730,13688,20896.0,12.585115061990559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
294,6,1453,1917,1942,2009,1050.0,754,699,3,1,2,6,2,412.0,12084,360,40,110,204129,2503.0,3.5,92,1,1,510,8718,15018.0,12.22651232476763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,4,1405,1950,1965,2010,737.0,945,460,2,1,2,5,2,474.0,13247,280,60,100,174979,2142.0,2.5,60,1,1,440,5620,8568.0,12.072426960660255,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,7,1651,1927,1952,2006,1295.0,1002,649,2,1,4,6,1,256.0,19468,140,210,160,251358,2946.0,2.5,79,1,1,510,11557,20622.0,12.4346374751238,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
297,8,1807,1897,1897,2009,1107.0,1052,755,2,0,3,7,2,487.0,2807,260,160,70,273381,2914.0,2.0,112,0,1,490,14456,23312.0,12.518625363504011,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
298,5,1464,1918,1918,2008,1286.0,1086,378,1,1,3,7,0,37.0,3585,480,70,110,158753,2750.0,1.5,90,0,1,660,7320,13750.0,11.975111113287896,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,7,1477,1968,1993,2009,964.0,901,576,2,1,2,5,2,463.0,17915,70,80,80,217565,2441.0,2.5,41,1,1,230,10339,17087.0,12.290257531755621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
300,4,932,1941,1951,2006,742.0,554,378,2,1,2,5,2,473.0,1791,280,90,100,138573,1674.0,2.5,65,1,1,470,3728,6696.0,11.83915975795311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
301,3,741,1988,1988,2006,569.0,559,182,2,0,3,7,1,262.0,5186,180,100,20,114985,1310.0,2.0,18,0,1,300,2223,3930.0,11.652565660804143,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
302,7,1156,1960,1960,2007,580.0,871,285,2,1,1,5,3,700.0,14079,300,0,60,218150,1736.0,2.5,47,0,1,360,8092,12152.0,12.292942762543083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
303,7,1961,1956,1981,2008,1051.0,1190,771,3,0,1,4,2,400.0,3142,80,140,20,250214,3012.0,3.0,52,1,1,240,13727,21084.0,12.430075827256266,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,7,1329,1969,1969,2006,857.0,996,333,2,1,3,5,3,655.0,10269,90,70,150,243941,2186.0,2.5,37,0,1,310,9303,15302.0,12.404685771101015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,8,1655,1893,1898,2010,1557.0,1249,406,2,1,3,6,1,237.0,5409,360,180,90,271092,3212.0,2.5,117,1,1,630,13240,25696.0,12.510217214423038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
306,10,1944,1974,1989,2008,1114.0,1219,725,2,0,3,6,3,635.0,19107,90,110,60,377706,3058.0,2.0,34,1,1,260,19440,30580.0,12.84187404175624,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
307,7,1611,1933,1958,2008,1378.0,837,774,1,1,3,5,1,294.0,13768,320,50,190,197380,2989.0,1.5,75,1,1,560,11277,20923.0,12.192891150082604,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,6,1563,1918,1918,2010,1107.0,782,781,1,0,3,6,2,431.0,12344,240,90,140,205338,2670.0,1.0,92,0,1,470,9378,16020.0,12.232417550869343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
309,8,1872,1951,1956,2009,1675.0,1229,643,2,1,3,6,3,675.0,10138,30,230,90,314583,3547.0,2.5,58,1,1,350,14976,28376.0,12.659006410080314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
310,6,1283,1904,1904,2010,797.0,773,510,1,0,5,9,1,218.0,5873,40,40,110,193650,2080.0,1.0,106,0,1,190,7698,12480.0,12.173812848885156,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
311,7,1516,1956,1956,2010,1446.0,1211,305,2,1,2,5,0,80.0,12733,220,230,170,234266,2962.0,2.5,54,0,1,620,10612,20734.0,12.364216769505866,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
312,4,1156,1999,2009,2009,631.0,845,311,2,1,3,6,2,449.0,19306,380,60,80,132657,1787.0,2.5,10,1,1,520,4624,7148.0,11.795529666831422,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,2,750,1932,1932,2009,550.0,546,204,1,0,3,7,2,441.0,9058,40,60,80,69949,1300.0,1.0,77,0,1,180,1500,2600.0,11.155535980093628,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,10,2321,1975,2000,2009,2190.0,1825,496,1,0,2,5,2,403.0,14771,70,220,30,388688,4511.0,1.0,34,1,1,320,23210,45110.0,12.87053481698014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,9,1948,1951,1966,2009,1107.0,1492,456,2,0,4,7,0,41.0,8245,160,240,40,301887,3055.0,2.0,58,1,1,440,17532,27495.0,12.617811366643933,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,8,1846,1941,1966,2009,1304.0,1099,747,2,0,3,7,2,429.0,8234,0,210,60,276383,3150.0,2.0,68,1,1,270,14768,25200.0,12.529546482080011,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317,6,1532,1885,1885,2010,990.0,842,690,2,1,3,6,1,302.0,15360,490,210,60,222122,2522.0,2.5,125,0,1,760,9192,15132.0,12.310986561477193,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,5,1484,1911,1911,2007,1107.0,1074,410,2,1,3,7,3,651.0,9750,110,260,100,202070,2591.0,2.5,96,0,1,470,7420,12955.0,12.216374399775422,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
319,5,1286,1978,1988,2007,970.0,788,498,2,1,3,5,2,432.0,10150,340,80,90,193645,2256.0,2.5,29,1,1,510,6430,11280.0,12.173787028907205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
320,6,1140,1955,1965,2006,751.0,731,409,2,1,3,5,2,430.0,17987,130,140,100,180548,1891.0,2.5,51,1,1,370,6840,11346.0,12.103757488058308,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,7,1629,1938,1938,2007,1603.0,1122,507,2,0,3,7,1,209.0,18625,470,50,170,242887,3232.0,2.0,69,0,1,690,11403,22624.0,12.400355710723373,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
322,8,1569,1910,1930,2007,1516.0,1211,358,3,1,4,7,3,695.0,11264,170,150,110,289722,3085.0,3.5,97,1,1,430,12552,24680.0,12.576680573081001,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
323,8,1594,1972,1982,2010,1490.0,997,597,1,1,4,8,2,0.0,12393,90,60,150,298810,3084.0,1.5,38,1,0,300,12752,24672.0,12.60756654548554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
324,6,1517,1948,1973,2009,1078.0,1114,403,2,0,2,5,3,647.0,14342,140,140,30,218107,2595.0,2.0,61,1,1,310,9102,15570.0,12.292745631938836,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
325,10,2247,1931,1931,2009,1900.0,1304,943,2,0,3,5,2,515.0,6223,410,220,160,409028,4147.0,2.0,78,0,1,790,22470,41470.0,12.9215413371568,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,8,1704,1968,1978,2010,1621.0,1208,496,1,0,4,8,2,0.0,13104,320,10,160,317470,3325.0,1.0,42,1,0,490,13632,26600.0,12.668141754560583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
327,7,1611,2006,2006,2007,1490.0,806,805,1,1,2,5,2,482.0,6703,180,280,40,257337,3101.0,1.5,1,0,1,500,11277,21707.0,12.458145674889398,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
328,7,1890,1910,1910,2010,1336.0,1439,451,2,1,3,6,0,66.0,4476,330,270,120,251526,3226.0,2.5,100,0,1,720,13230,22582.0,12.435305618624513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
329,6,1448,1963,1963,2006,805.0,737,711,1,1,4,6,2,432.0,8926,440,70,20,171472,2253.0,1.5,43,0,1,530,8688,13518.0,12.052181098791703,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,5,1770,2006,2031,2009,951.0,1263,507,1,0,3,6,1,255.0,10119,240,110,160,185458,2721.0,1.0,3,1,1,510,8850,13605.0,12.130589112341406,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
331,6,1513,1892,1897,2008,1193.0,777,736,3,1,2,6,2,461.0,16202,150,100,100,229065,2706.0,3.5,116,1,1,350,9078,16236.0,12.341765450618952,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
332,8,1347,1924,1934,2006,1106.0,781,566,2,0,3,7,2,410.0,7986,70,50,0,268645,2453.0,2.0,82,1,1,120,10776,19624.0,12.501149806785001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
333,2,950,2006,2016,2006,878.0,616,334,2,1,3,6,2,458.0,7990,340,190,170,132662,1828.0,2.5,0,1,1,700,1900,3656.0,11.795567357025568,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,4,1176,1993,1993,2010,759.0,736,440,2,0,5,8,2,484.0,15614,200,260,160,133178,1935.0,2.0,17,0,1,620,4704,7740.0,11.799449367001493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
335,3,1207,1899,1899,2007,704.0,672,535,3,0,2,5,2,429.0,19828,180,120,80,133955,1911.0,3.0,108,0,1,380,3621,5733.0,11.805266666802732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
336,3,1084,1960,1960,2009,747.0,650,434,2,1,5,8,0,43.0,7473,450,220,190,111770,1831.0,2.5,49,0,1,860,3252,5493.0,11.624207414284252,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337,9,1822,2008,2023,2008,1233.0,1308,514,1,1,3,7,2,416.0,14947,100,150,60,312827,3055.0,1.5,0,1,1,310,16398,27495.0,12.653408797713645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
338,8,1455,1896,1896,2006,823.0,1019,436,2,0,3,6,3,635.0,17358,430,70,40,287738,2278.0,2.0,110,0,1,540,11640,18224.0,12.569809098225285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
339,7,1508,1937,1947,2008,1260.0,786,722,2,0,3,6,2,437.0,14671,100,160,150,184453,2768.0,2.0,71,1,1,410,10556,19376.0,12.125155388883474,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
